epoch,learning_rate,train_loss,train_accuracy,validation_loss,validation_accuracy,test_loss,test_accuracy
30.0,0.001,0.0702353317093518,0.9781777777777778,4.595046186828613,0.3988,4.649361408233642,0.3935
31.0,0.001,0.022392129807712303,0.9945111111111111,4.507044632720947,0.4114,4.455573226928711,0.4111
32.0,0.001,0.010363666933671467,0.9980222222222223,4.356089538574219,0.4184,4.312005013275146,0.4237
33.0,0.001,0.005328528902493418,0.9992,4.254184310150147,0.4206,4.227226877212525,0.427
34.0,0.001,0.0038246264019360147,0.9995111111111111,4.187481523132324,0.4226,4.156432687377929,0.4293
35.0,0.001,0.0027333761419066124,0.9996222222222222,4.148573655700684,0.424,4.11278190498352,0.4315
36.0,0.001,0.0021957113448219994,0.9997333333333334,4.097741509246826,0.4308,4.064411728668213,0.4338
37.0,0.001,0.002178372924412704,0.9997777777777778,4.037955846405029,0.4292,3.997231900024414,0.4363
38.0,0.001,0.002301391090742416,0.9997333333333334,3.991550457763672,0.4326,3.9522616325378417,0.4378
39.0,0.001,0.0023193465921820867,0.9997333333333334,3.950641081237793,0.431,3.9045293563842773,0.4392
40.0,0.001,0.001980787925877505,0.9997333333333334,3.904590210723877,0.432,3.866904831314087,0.4382
41.0,0.001,0.0022904979141015144,0.9997555555555555,3.860494041442871,0.435,3.8218553268432616,0.4409
42.0,0.001,0.0023426965485430426,0.9997333333333334,3.818668885040283,0.433,3.780057851409912,0.4388
43.0,0.001,0.0024751899652390016,0.9997111111111111,3.783615629577637,0.435,3.73862631149292,0.4419
44.0,0.001,0.0022148097299867207,0.9998222222222222,3.7678369621276855,0.4338,3.711804906082153,0.4422
45.0,0.001,0.002265001298756235,0.9997777777777778,3.719792246246338,0.4366,3.675300511932373,0.4425
46.0,0.001,0.0025980444917248356,0.9997555555555555,3.683281420135498,0.4364,3.638439826965332,0.444
47.0,0.001,0.002777256483460466,0.9997333333333334,3.6581170219421386,0.4388,3.612235905456543,0.4436
48.0,0.001,0.0028041051427109376,0.9997333333333334,3.6331935173034666,0.4366,3.588344681930542,0.4436
49.0,0.001,0.002764976914558146,0.9998,3.60828270111084,0.4392,3.560357932662964,0.4427
50.0,0.001,0.0028234370051986642,0.9997777777777778,3.578660401916504,0.4398,3.539839451980591,0.4407
51.0,0.001,0.002870336327743199,0.9998,3.558068788909912,0.4386,3.5147750621795653,0.4425
52.0,0.001,0.003227386008368598,0.9997333333333334,3.539435314178467,0.4412,3.496189764404297,0.4411
53.0,0.001,0.0032478449277165864,0.9997555555555555,3.52106015625,0.44,3.4735307235717774,0.4422
54.0,0.001,0.003218337335220228,0.9997777777777778,3.4977571685791014,0.444,3.4548579975128173,0.4417
55.0,0.001,0.003181301232634319,0.9998222222222222,3.4820950637817383,0.4398,3.443377408218384,0.443
56.0,0.001,0.0032463621244455377,0.9998222222222222,3.4649323097229003,0.442,3.4254062282562256,0.4434
57.0,0.001,0.003528088465001848,0.9997333333333334,3.4520705757141115,0.4408,3.4166399459838868,0.4425
58.0,0.001,0.003502741178787417,0.9998,3.4428743492126466,0.441,3.4106353775024414,0.443
59.0,0.001,0.0038073465867588916,0.9996888888888888,3.420224098968506,0.4412,3.388900619506836,0.446
60.0,0.001,0.007771086936733789,0.9991333333333333,3.436934620666504,0.4382,3.392052154159546,0.4415
61.0,0.001,0.004648825054988265,0.9997111111111111,3.403974073791504,0.4396,3.3729495723724363,0.442
62.0,0.001,0.004721768347918987,0.9995555555555555,3.4593602561950685,0.4348,3.439837014389038,0.4358
63.0,0.001,0.005659294579592016,0.9996444444444444,3.401095054626465,0.4394,3.379801658248901,0.4425
64.0,0.001,0.005492478070325321,0.9995777777777778,3.386641244506836,0.4414,3.3574474250793456,0.4421
65.0,0.001,0.4379459764015343,0.8618,3.5968417442321776,0.3716,3.572784970474243,0.3654
66.0,0.001,0.35730426599714493,0.8857111111111111,3.761085178375244,0.367,3.8130633197784425,0.3632
67.0,0.001,0.18045775117079416,0.9429111111111111,3.7884162536621093,0.3908,3.7425884128570557,0.3852
68.0,0.001,0.05914661939558056,0.9856888888888888,3.7101096588134768,0.406,3.7034620819091795,0.4106
69.0,0.001,0.014711292413042651,0.9977777777777778,3.614910368347168,0.4214,3.606845941925049,0.4308
70.0,0.001,0.007097064810287621,0.9989777777777777,3.5618226654052734,0.4278,3.564497950363159,0.4358
71.0,0.001,0.0046020429724206524,0.9994888888888889,3.5084725387573243,0.4348,3.508845746231079,0.4392
72.0,0.001,0.00392517610575176,0.9996,3.477559580230713,0.4342,3.4754692375183107,0.4414
73.0,0.001,0.003333518397849467,0.9996,3.4569321815490723,0.4348,3.4451340576171874,0.4402
74.0,0.001,0.0029342253241274093,0.9997555555555555,3.4241432151794435,0.4332,3.419990983200073,0.4422
75.0,0.001,0.0027551418424480493,0.9997555555555555,3.40013088684082,0.439,3.39056371383667,0.4423
76.0,0.001,0.002753631755254335,0.9997777777777778,3.376438220977783,0.4368,3.363586812210083,0.4462
77.0,0.001,0.002990102698819505,0.9997333333333334,3.3609136253356935,0.4344,3.3394489654541015,0.4446
78.0,0.001,0.002786344956461754,0.9998,3.3455154273986816,0.437,3.323721298599243,0.4473
79.0,0.001,0.0031250435843649836,0.9997333333333334,3.328578062438965,0.4378,3.3018073699951174,0.4483
80.0,0.001,0.002963474680731694,0.9997777777777778,3.314288781738281,0.4368,3.2902959205627442,0.4474
81.0,0.001,0.003025881340064936,0.9998,3.2890295890808106,0.4384,3.264365995025635,0.4464
82.0,0.001,0.0033470599411055445,0.9997333333333334,3.27963309173584,0.4402,3.2513315567016603,0.451
83.0,0.001,0.004105114626263578,0.9996222222222222,3.2792518196105958,0.4392,3.26511167678833,0.4446
84.0,0.001,0.01870039093270898,0.9962,3.3956680374145507,0.4216,3.3673870933532717,0.4218
85.0,0.001,0.11560299159818226,0.9679111111111112,3.6935329849243166,0.3666,3.7177175895690917,0.3586
86.0,0.001,0.43087990984651775,0.8621555555555556,3.5875104507446287,0.363,3.637586169052124,0.3659
87.0,0.001,0.2312224766280916,0.9279111111111111,3.635348178100586,0.3876,3.7055601932525635,0.3845
88.0,0.001,0.08098750086327394,0.9788222222222223,3.6126578872680666,0.4056,3.591183800125122,0.407
89.0,0.001,0.016295386312570836,0.9979777777777777,3.4579096542358396,0.4276,3.464164794921875,0.4246
90.0,0.001,0.005394316231707732,0.9995111111111111,3.4122165420532227,0.4338,3.4123032405853273,0.4344
91.0,0.001,0.003466763357155853,0.9997111111111111,3.390782110595703,0.4374,3.386241042709351,0.436
92.0,0.001,0.003102287407198714,0.9996888888888888,3.376149893951416,0.4378,3.3716876781463623,0.4377
93.0,0.001,0.0030163827462742726,0.9997333333333334,3.3472900856018066,0.4388,3.33186827545166,0.4391
94.0,0.001,0.0029344973642586006,0.9997555555555555,3.3249244415283203,0.4428,3.3102084545135497,0.4398
95.0,0.001,0.002940519381645653,0.9997555555555555,3.3136951133728028,0.4414,3.2898736999511717,0.4391
96.0,0.001,0.0031409508258104326,0.9997333333333334,3.2936922149658203,0.4414,3.271755824279785,0.4405
97.0,0.001,0.0029615281574842003,0.9997777777777778,3.274983712005615,0.4412,3.250858578491211,0.4405
98.0,0.001,0.0029549309060805376,0.9998,3.2692796363830565,0.439,3.2332365673065184,0.44
99.0,0.001,0.002977422389967574,0.9998,3.244359134674072,0.4454,3.216423555755615,0.4423
100.0,0.001,0.003196251006465819,0.9997777777777778,3.2302933586120606,0.4412,3.2090953372955324,0.442
