epoch,learning_rate,train_loss,train_accuracy,validation_loss,validation_accuracy,test_loss,test_accuracy
22.0,0.001,0.42357347745895385,0.8619555555555556,3.9609773056030275,0.3644,3.9583843334198,0.3645
23.0,0.001,0.33671001895798575,0.8904222222222222,4.06309679107666,0.3672,4.033264950942993,0.3646
24.0,0.001,0.2945910668545299,0.9030222222222222,4.102558056640625,0.3768,4.070698558425903,0.3758
25.0,0.001,0.22922291761040686,0.9256444444444445,4.383234545898437,0.3712,4.4036470344543455,0.3731
26.0,0.001,0.18327676082849503,0.9407555555555556,4.493681967163086,0.369,4.4873557399749755,0.3637
27.0,0.001,0.1429751659568813,0.9529555555555556,4.636115383911132,0.378,4.5946573028564455,0.3811
28.0,0.001,0.11298209357957045,0.9634666666666667,4.651825288391113,0.3752,4.62787802619934,0.3812
29.0,0.001,0.09084727649357584,0.9704444444444444,4.658676603698731,0.3786,4.611009315490723,0.3775
30.0,0.001,0.040536013223727546,0.9885111111111111,4.692425877380371,0.3882,4.691374571228027,0.3931
31.0,0.001,0.01639346993399991,0.9959777777777777,4.539251000213623,0.4022,4.53352335395813,0.4003
32.0,0.001,0.006234832154990484,0.9990222222222223,4.416740867614746,0.4124,4.422986857604981,0.4105
33.0,0.001,0.003248703130510532,0.9995333333333334,4.321389032745361,0.415,4.319610303115844,0.4163
34.0,0.001,0.0027763558781084916,0.9996666666666667,4.268555621337891,0.4168,4.264507670593262,0.4187
35.0,0.001,0.0023401713156762224,0.9997333333333334,4.2171105285644535,0.4152,4.218303172302246,0.4176
36.0,0.001,0.0021377142664045098,0.9997777777777778,4.155062338256836,0.421,4.1560110733032225,0.4235
37.0,0.001,0.0020899574047471914,0.9997777777777778,4.098742678070068,0.4208,4.102375043106079,0.4224
38.0,0.001,0.0025212542401626707,0.9997111111111111,4.044754680633545,0.423,4.051341780853272,0.4254
39.0,0.001,0.0022545076256410943,0.9997111111111111,4.0015567161560055,0.4238,4.013176983833313,0.4253
40.0,0.001,0.002053889183907045,0.9997777777777778,3.9548519775390627,0.4258,3.963583980178833,0.429
41.0,0.001,0.0022552546282402345,0.9997555555555555,3.9100409591674805,0.428,3.91339211101532,0.4286
42.0,0.001,0.0021099897512545187,0.9997777777777778,3.8819526351928713,0.429,3.887261797332764,0.4275
43.0,0.001,0.0022216536945352952,0.9998,3.83104546585083,0.4272,3.8396471446990965,0.4299
44.0,0.001,0.00272167236380693,0.9996666666666667,3.8008817436218263,0.427,3.8132367973327637,0.429
45.0,0.001,0.0026859615651476714,0.9997111111111111,3.7603866691589354,0.4316,3.774579885673523,0.4288
46.0,0.001,0.0025171879129484297,0.9997555555555555,3.7272047927856446,0.4312,3.7500537731170653,0.4285
47.0,0.001,0.002648660297236509,0.9997555555555555,3.6977150077819823,0.4318,3.715191746330261,0.43
48.0,0.001,0.00265101069274048,0.9997777777777778,3.6726504165649416,0.432,3.6886811086654663,0.4295
49.0,0.001,0.0027682956625190045,0.9997777777777778,3.6501164993286133,0.4322,3.667312370491028,0.4308
50.0,0.001,0.0028806646648794412,0.9997555555555555,3.619892078399658,0.4324,3.6422580141067504,0.4324
51.0,0.001,0.0030806623766198755,0.9997111111111111,3.5997548973083497,0.4346,3.6195374654769896,0.4334
52.0,0.001,0.0028965434794521166,0.9998,3.579729485321045,0.435,3.5935716861724853,0.4305
53.0,0.001,0.0030102867272579006,0.9997777777777778,3.5582501129150392,0.434,3.5797181800842286,0.4318
54.0,0.001,0.003180363898517357,0.9997555555555555,3.543128772735596,0.4362,3.566857787322998,0.4317
55.0,0.001,0.00329164405171242,0.9997555555555555,3.5250224128723144,0.4344,3.544767052459717,0.4312
56.0,0.001,0.0032962826187411943,0.9997555555555555,3.507868894958496,0.435,3.5279295469284055,0.433
57.0,0.001,0.003436519816848967,0.9997555555555555,3.5149357490539552,0.4318,3.525012680053711,0.4322
58.0,0.001,0.004734912087395788,0.9996444444444444,3.4902564567565917,0.4334,3.501844370651245,0.4325
59.0,0.001,0.003987176432377762,0.9997333333333334,3.481635085296631,0.4312,3.4906416883468627,0.433
60.0,0.001,0.00441157716628578,0.9996444444444444,3.4728931701660155,0.4326,3.4830562788009645,0.4334
61.0,0.001,0.0037999847499860656,0.9997333333333334,3.4626862625122072,0.4336,3.478024831008911,0.4329
62.0,0.001,0.004111612650255362,0.9997111111111111,3.4565743492126466,0.4324,3.469867469406128,0.4321
63.0,0.001,0.0036241941062940494,0.9997777777777778,3.457532846069336,0.432,3.467122993850708,0.4326
64.0,0.001,0.0036952180007886557,0.9997777777777778,3.4484925384521485,0.4354,3.4541280971527097,0.4343
65.0,0.001,0.07066437874941363,0.9792444444444445,3.8917801528930664,0.3604,3.8695829187393187,0.3533
66.0,0.001,0.5806061557133992,0.8143111111111111,3.681727886199951,0.3546,3.6688222812652587,0.363
67.0,0.001,0.273288957256741,0.9130888888888888,3.9160041641235352,0.3568,3.873782057952881,0.3707
68.0,0.001,0.13932567369937895,0.9573333333333334,3.8822293182373047,0.3846,3.83049426651001,0.3771
69.0,0.001,0.05175982609805133,0.9872666666666666,3.7799391777038576,0.4044,3.74947961769104,0.4034
70.0,0.001,0.015965191231916347,0.9974,3.6919601234436037,0.4164,3.6524156620025634,0.4206
71.0,0.001,0.006632117563154963,0.9991555555555556,3.6434808197021487,0.4156,3.5908700927734376,0.4265
72.0,0.001,0.004122978802563415,0.9994222222222222,3.619166416931152,0.4222,3.576501545715332,0.43
73.0,0.001,0.004105582324518926,0.9994222222222222,3.581721909332275,0.423,3.5490426219940185,0.4297
74.0,0.001,0.0037046778604802157,0.9994666666666666,3.5592393615722657,0.4296,3.5207635917663573,0.4331
75.0,0.001,0.002891513423476782,0.9997333333333334,3.5330399490356443,0.4282,3.502108141326904,0.4358
76.0,0.001,0.002619577310793102,0.9997777777777778,3.503714867401123,0.429,3.4776619834899902,0.4341
77.0,0.001,0.0029927567090011304,0.9996444444444444,3.4855505699157714,0.4316,3.4554810035705565,0.4357
78.0,0.001,0.0027045870698160597,0.9997555555555555,3.459507760620117,0.4314,3.4307808158874513,0.436
79.0,0.001,0.002908332893997431,0.9997333333333334,3.4399288139343263,0.4328,3.4161683734893797,0.4362
80.0,0.001,0.00277343984912667,0.9997777777777778,3.4316530059814454,0.4286,3.409895355606079,0.4358
81.0,0.001,0.0027657204853991668,0.9998,3.4049514617919923,0.4302,3.3880593627929687,0.4342
82.0,0.001,0.0028018078027086126,0.9998,3.38822435836792,0.4318,3.3716241794586184,0.4379
83.0,0.001,0.0032675475690927772,0.9997111111111111,3.3808937553405762,0.4294,3.3584975601196287,0.4355
84.0,0.001,0.0030664647963932817,0.9997777777777778,3.362820748138428,0.4314,3.3393834629058836,0.4357
85.0,0.001,0.003163774631337987,0.9997777777777778,3.353845662689209,0.4348,3.3379558502197266,0.4363
86.0,0.001,0.003189900405787759,0.9998,3.34739188079834,0.4346,3.331594227218628,0.4337
87.0,0.001,0.0032920522028373348,0.9997555555555555,3.336102668762207,0.4328,3.3250371410369874,0.4339
88.0,0.001,0.00330508627568682,0.9997777777777778,3.3379176124572756,0.4336,3.327328950881958,0.4327
89.0,0.001,0.003581394657161501,0.9997555555555555,3.3253079139709474,0.4334,3.3135186779022217,0.4343
90.0,0.001,0.003426138946786523,0.9997777777777778,3.318614366149902,0.431,3.3135879318237307,0.4339
91.0,0.001,0.0035072009836634,0.9997555555555555,3.3241904647827147,0.4332,3.313629342651367,0.4356
92.0,0.001,0.030807713406201864,0.9918888888888889,3.4984441246032714,0.3574,3.516128790283203,0.3616
93.0,0.001,0.7660830381287469,0.7634,3.3428486824035644,0.3728,3.3937084560394286,0.367
94.0,0.001,0.3205232899559869,0.8999333333333334,3.6713056182861328,0.3664,3.6355133666992185,0.3665
95.0,0.001,0.13899230153958003,0.9621111111111111,3.6183458099365233,0.3838,3.6164600212097167,0.3827
96.0,0.001,0.0474162372065915,0.9898222222222223,3.537643605804443,0.405,3.509148366165161,0.4099
97.0,0.001,0.010645539805458652,0.9990666666666667,3.4620532592773436,0.4258,3.437154500579834,0.4268
98.0,0.001,0.0042911950642449985,0.9996888888888888,3.4356288230895995,0.4272,3.41179716796875,0.4278
99.0,0.001,0.004296523242816329,0.9995333333333334,3.449123828125,0.4268,3.4134720752716063,0.4283
100.0,0.001,0.005982606935211354,0.9992666666666666,3.4065356773376463,0.4272,3.379282668685913,0.4318
