epoch,learning_rate,train_loss,train_accuracy,validation_loss,validation_accuracy,test_loss,test_accuracy
78.0,0.0012494446518477034,1.3110141571680705,0.6308888888888889,2.6264743522644043,0.3808,2.6208304412841796,0.3842
79.0,0.001147433786121055,1.277270865588718,0.6412666666666667,2.6447226333618166,0.3838,2.6386362358093263,0.3834
80.0,0.0010492249381215486,1.2402152011871337,0.6499333333333334,2.6491650657653807,0.3784,2.657452936553955,0.3851
81.0,0.0009549150281252639,1.2040160057279798,0.6624222222222222,2.6713242774963377,0.3762,2.674226886367798,0.3837
82.0,0.0008645971286271925,1.1649233913633559,0.6703777777777777,2.710832527923584,0.3774,2.709303283691406,0.3868
83.0,0.0007783603724899262,1.1318592612372504,0.6801111111111111,2.68344898147583,0.3886,2.6767364128112794,0.3889
84.0,0.0006962898649802817,1.0948340727912056,0.6930222222222222,2.7237031440734865,0.3818,2.715790442276001,0.3912
85.0,0.0006184665997806825,1.0587973569234213,0.7027777777777777,2.719379608917236,0.3856,2.7102894775390625,0.39
86.0,0.0005449673790581614,1.0255409706751506,0.7131111111111111,2.7838233055114747,0.38,2.7571940282821656,0.3846
87.0,0.0004758647376699035,0.9938358633465237,0.7233777777777778,2.771640968322754,0.3782,2.7561364471435548,0.3871
88.0,0.0004112268715800957,0.9606262689378526,0.7352444444444445,2.7782284004211424,0.379,2.7619163696289064,0.3831
89.0,0.0003511175705587435,0.9321201521714528,0.7451555555555556,2.800580171203613,0.3774,2.779558910369873,0.3861
90.0,0.00029559615522887296,0.9042464118745592,0.7533111111111112,2.813925183105469,0.3756,2.7924249629974365,0.3873
91.0,0.0002447174185242325,0.8788355009290907,0.7651777777777777,2.8261359962463377,0.3846,2.8108137107849123,0.3872
92.0,0.00019853157161528535,0.8571941860410902,0.7705777777777778,2.8402462776184083,0.3814,2.8116523502349855,0.3897
93.0,0.00015708419435684528,0.8362039731767442,0.7788888888888889,2.8432035591125486,0.38,2.817098901748657,0.388
94.0,0.00012041619030626346,0.8188926880677541,0.7855333333333333,2.857133071899414,0.3782,2.82285401802063,0.3883
95.0,8.856374635655646e-05,0.8032602503882514,0.7919333333333334,2.8551706634521485,0.3812,2.832681330490112,0.3894
96.0,6.155829702431174e-05,0.7912206190956963,0.7966888888888889,2.858584895324707,0.3782,2.8333206966400146,0.3894
97.0,3.94264934276112e-05,0.7809077138476902,0.8,2.85918070602417,0.3798,2.837131805038452,0.3899
98.0,2.2190176984600033e-05,0.7733557375801934,0.8040666666666667,2.861996471405029,0.3806,2.8395161499023436,0.3903
99.0,9.866357858642211e-06,0.7681059067408244,0.8054222222222223,2.8602608184814455,0.38,2.839607719421387,0.3903
100.0,2.4671981713420015e-06,0.7648551058451335,0.8072222222222222,2.860970972442627,0.3784,2.8384829166412353,0.3894
